tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	5099	0	live	PCDH7	BH-Pcdh, BHPCDH, PPP1R120	protocadherin 7	protocadherin-7|BH-protocadherin (brain-heart)|brain-heart protocadherin|protein phosphatase 1, regulatory subunit 120	4p15.1	4	NC_000004.12	30720369	31146800	plus	4	602988	
9606	Homo sapiens	574476	0	live	MIR520C	MIRN520C	microRNA 520c	hsa-mir-520c	19q13.42	19	NC_000019.10	53707453	53707539	plus	1	615908	
9606	Homo sapiens	2063	0	live	NR2F6	EAR-2, EAR2, ERBAL2	nuclear receptor subfamily 2 group F member 6	nuclear receptor subfamily 2 group F member 6|ERBA-related gene-2|V-erbA-related protein 2|nuclear receptor V-erbA-related|v-erb-a avian erythroblastic leukemia viral oncogene homolog-like 2	19p13.11	19	NC_000019.10	17231883	17245919	minus	4	132880	
9606	Homo sapiens	1730	0	live	DIAPH2	DIA, DIA2, DRF2, POF, POF2, POF2A	diaphanous related formin 2	protein diaphanous homolog 2|Premature ovarian failure 2A|diaphanous homolog 2|diaphorase-2	Xq21.33	X	NC_000023.11	96684842	97604997	plus	28	300108	
9606	Homo sapiens	83734	0	live	ATG10	APG10, APG10L, pp12616	autophagy related 10	ubiquitin-like-conjugating enzyme ATG10|APG10 autophagy 10-like|ATG10 autophagy related 10 homolog|autophagy-related protein 10	5q14.1-q14.2	5	NC_000005.10	81972023	82256133	plus	15	610800	
9606	Homo sapiens	137492	0	live	VPS37A	HCRP1, PQBP2, SPG53	VPS37A subunit of ESCRT-I	vacuolar protein sorting-associated protein 37A|ESCRT-I complex subunit VPS37A|VPS37A, ESCRT-I subunit|hepatocellular carcinoma-related protein 1|polyglutamine binding protein 2|vacuolar protein sorting 37 homolog A	8p22	8	NC_000008.11	17246958	17333455	plus	17	609927	
9606	Homo sapiens	260425	0	live	MAGI3	MAGI-3, dJ730K3.2	membrane associated guanylate kinase, WW and PDZ domain containing 3	membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3|membrane-associated guanylate kinase inverted 3|membrane-associated guanylate kinase-related 3	1p13.2	1	NC_000001.11	113390515	113685923	plus	22	615943	
9606	Homo sapiens	55506	0	live	MACROH2A2	H2AFY2	macroH2A.2 histone	core histone macro-H2A.2|H2A histone family member Y2|core histone macroH2A2.2|histone macroH2A2|mH2A2	10q22.1	10	NC_000010.11	70052846	70112282	plus	9	616141	
9606	Homo sapiens	348110	0	live	ARPIN	C15orf38	actin related protein 2/3 complex inhibitor	arpin|UPF0552 protein C15orf38|arp2/3 inhibition protein	15q26.1	15	NC_000015.10	89895006	89912952	minus	7	615543	
9606	Homo sapiens	203413	0	live	CT83	CXorf61, KK-LC-1, KKLC1	cancer/testis antigen 83	kita-kyushu lung cancer antigen 1	Xq23	X	NC_000023.11	116461686	116462976	minus	2	300625	
9606	Homo sapiens	7483	0	live	WNT9A	WNT14	Wnt family member 9A	protein Wnt-9a|wingless-type MMTV integration site family, member 14|wingless-type MMTV integration site family, member 9A	1q42.13	1	NC_000001.11	227918656	227947932	minus	5	602863	
9606	Homo sapiens	80321	0	live	CEP70	BITE	centrosomal protein 70	centrosomal protein of 70 kDa|centrosomal protein 70kDa|p10-binding protein|testicular tissue protein Li 36	3q22.3	3	NC_000003.12	138494344	138594260	minus	23	614310	
9606	Homo sapiens	4884	0	live	NPTX1	NP1, SCA50	neuronal pentraxin 1	neuronal pentraxin-1|NP-I|neuronal pentraxin I	17q25.3	17	NC_000017.11	80466834	80476607	minus	5	602367	
9606	Homo sapiens	693207	0	live	MIR622	MIRN622, hsa-mir-622	microRNA 622		13q31.3	13	NC_000013.11	90231182	90231277	plus	1		
9606	Homo sapiens	724022	0	live	MIR652	MIRN652, hsa-mir-652	microRNA 652		Xq23	X	NC_000023.11	110055329	110055426	plus	1		
9606	Homo sapiens	200933	0	live	FBXO45	Fbx45	F-box protein 45	F-box/SPRY domain-containing protein 1|F-box only protein 45|hFbxo45	3q29	3	NC_000003.12	196568660	196589059	plus	3	609112	
9606	Homo sapiens	8079	0	live	MLF2	NTN4	myeloid leukemia factor 2	myeloid leukemia factor 2|myelodysplasia-myeloid leukemia factor 2	12p13.31	12	NC_000012.12	6747996	6753141	minus	9	601401	
9606	Homo sapiens	106721785	0	live	LOC106721785		BRCA2 promoter/silencer region			13	NC_000013.11	32314559	32315789	plus	0		
9606	Homo sapiens	346171	0	live	ZFP57	C6orf40, TNDM1, ZNF698, bA145L22, bA145L22.2	ZFP57 zinc finger protein	zinc finger protein 57 homolog|zfp-57|zinc finger protein 698	6p22.1	6	NC_000006.12	29672392	29681152	minus	5	612192	
9606	Homo sapiens	10256	0	live	CNKSR1	CNK, CNK1	connector enhancer of kinase suppressor of Ras 1	connector enhancer of kinase suppressor of ras 1|CNK homolog protein 1|connector enhancer of KSR 1|connector enhancer of KSR-like	1p36.11	1	NC_000001.11	26177491	26189884	plus	21	603272	
9606	Homo sapiens	503638	0	live	DUXAP9	LINC01296, LNMAT1, SAN	double homeobox A pseudogene 9	Lymph Node Metastasis Associated Transcript 1|lncRNA-CTD903|long intergenic non-protein coding RNA 1296|senescence-associated noncoding RNA	14q11.2	14	NC_000014.9	19062377	19107497	plus	9		
9606	Homo sapiens	23475	0	live	QPRT	HEL-S-90nase, QPRT	quinolinate phosphoribosyltransferase	nicotinate-nucleotide pyrophosphorylase [carboxylating]|epididymis secretory sperm binding protein Li 90n|nicotinate-nucleotide pyrophosphorylase (carboxylating)	16p11.2	16	NC_000016.10	29679008	29698699	plus	4	606248	
9606	Homo sapiens	23480	0	live	SEC61G	SSS1	SEC61 translocon subunit gamma	protein transport protein Sec61 subunit gamma|SEC61 translocon gamma subunit|Sec61 gamma subunit|protein transport protein SEC61 gamma subunit	7p11.2	7	NC_000007.14	54752253	54759211	minus	4	609215	
9606	Homo sapiens	9837	0	live	GINS1	IMD55, PSF1	GINS complex subunit 1	DNA replication complex GINS protein PSF1|GINS complex subunit 1 (Psf1 homolog)|partner of sld five-1	20p11.21	20	NC_000020.11	25407673	25448563	plus	10	610608	
9606	Homo sapiens	55505	0	live	NOP10	CHINE2, DKCB1, NOLA3P, PFBMFT9, NOP10	NOP10 ribonucleoprotein	H/ACA ribonucleoprotein complex subunit 3|NOP10 ribonucleoprotein homolog|homolog of yeast Nop10p|nucleolar protein 10|nucleolar protein family A member 3|nucleolar protein family A, member 3 (H/ACA small nucleolar RNPs)|snoRNP protein NOP10	15q14	15	NC_000015.10	34341719	34343136	minus	2	606471	
9606	Homo sapiens	100302201	0	live	MIR1228	MIRN1228, hsa-mir-1228, mir-1228	microRNA 1228		12q13.3	12	NC_000012.12	57194504	57194576	plus	1		
9606	Homo sapiens	7975	0	live	MAFK	NFE2U, P18	MAF bZIP transcription factor K	transcription factor MafK|NF-E2 ubiquitous subunit|basic-leucine zipper transcription factor MafK|erythroid transcription factor NF-E2 p18 subunit|nuclear factor erythroid-2, ubiquitous (p18)|v-maf avian musculoaponeurotic fibrosarcoma oncogene family, protein K|v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog K|v-maf musculoaponeurotic fibrosarcoma oncogene homolog K	7p22.3	7	NC_000007.14	1530702	1543043	plus	5	600197	
9606	Homo sapiens	10486	0	live	CAP2	CMD2I	cyclase associated actin cytoskeleton regulatory protein 2	adenylyl cyclase-associated protein 2|2810452G09Rik|CAP 2|CAP, adenylate cyclase-associated protein, 2	6p22.3	6	NC_000006.12	17393595	17557780	plus	13	618385	
9606	Homo sapiens	55198	0	live	APPL2	DIP13B	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2	DCC-interacting protein 13-beta|DIP13 beta|adapter protein containing PH domain, PTB domain and leucine zipper motif 2|adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2	12q23.3	12	NC_000012.12	105173300	105236174	minus	23	606231	
9606	Homo sapiens	11259	0	live	FILIP1L	DOC-1, DOC1, GIP130, GIP90	filamin A interacting protein 1 like	filamin A-interacting protein 1-like|130 kDa GPBP-interacting protein|90 kDa GPBP-interacting protein|protein down-regulated in ovarian cancer 1	3q12.1	3	NC_000003.12	99828811	100114501	minus	9	612993	
9606	Homo sapiens	724024	0	live	MIR654	MIRN654, hsa-mir-654, mir-654	microRNA 654		14q32.31	14	NC_000014.9	101040219	101040299	plus	1		
9606	Homo sapiens	79901	0	live	CYBRD1	CYB561A2, DCYTB, FRRS3	cytochrome b reductase 1	plasma membrane ascorbate-dependent reductase CYBRD1|cytochrome b561 family, member A2|duodenal cytochrome b|ferric-chelate reductase 3	2q31.1	2	NC_000002.12	171522233	171558129	plus	5	605745	
9606	Homo sapiens	9712	0	live	USP6NL	RNTRE, TRE2NL-IT1, USP6NL	USP6 N-terminal like	USP6 N-terminal-like protein|related to the N-terminus of tre	10p14	10	NC_000010.11	11460510	11611650	minus	24	605405	
9606	Homo sapiens	10149	0	live	ADGRG2	CBAVDX, EDDM6, GPR64, HE6, TM7LN2	adhesion G protein-coupled receptor G2	adhesion G-protein coupled receptor G2|G protein-coupled receptor 64|G protein-coupled receptor, epididymis-specific (seven transmembrane family)|epididymal protein 6|human epididymis-specific protein 6	Xp22.13	X	NC_000023.11	18989307	19122956	minus	32	300572	
9606	Homo sapiens	29933	0	live	GPR132	G2A	G protein-coupled receptor 132	probable G-protein coupled receptor 132|G2 accumulation protein	14q32.33	14	NC_000014.9	105049395	105065430	minus	5	606167	
9606	Homo sapiens	9550	0	live	ATP6V1G1	ATP6G, ATP6G1, ATP6GL, ATP6J, Vma10	ATPase H+ transporting V1 subunit G1	V-type proton ATPase subunit G 1|ATPase, H+ transporting, lysosomal (vacuolar proton pump), member J|ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G1|V-ATPase 13 kDa subunit 1|V-ATPase subunit G 1|vacuolar ATP synthase subunit M16|vacuolar H(+)-ATPase subunit G 1|vacuolar proton pump subunit G 1|vacuolar proton pump subunit M16	9q32	9	NC_000009.12	114587769	114598879	plus	3	607296	
9606	Homo sapiens	574502	0	live	MIR500A	MIR500, MIRN500, hsa-mir-500, hsa-mir-500a, mir-500a	microRNA 500a	microRNA 500	Xp11.23	X	NC_000023.11	50008431	50008514	plus	1		
9606	Homo sapiens	64816	0	live	CYP3A43		cytochrome P450 family 3 subfamily A member 43	cytochrome P450 3A43|cytochrome P450, family 3, subfamily A, polypeptide 43|cytochrome P450, subfamily IIIA, polypeptide 43	7q22.1	7	NC_000007.14	99828013	99866093	plus	15	606534	
9606	Homo sapiens	85407	0	live	NKD1	Naked1	NKD inhibitor of WNT signaling pathway 1	protein naked cuticle homolog 1|Dvl-binding protein|NKD1, WNT signaling pathway inhibitor|naked cuticle homolog 1|naked cuticle-1|naked-1	16q12.1	16	NC_000016.10	50548396	50649249	plus	10	607851	
9606	Homo sapiens	91851	0	live	CHRDL1	CHL, MGC1, MGCN, NRLN1, VOPT, dA141H5.1	chordin like 1	chordin-like protein 1|neuralin-1|neurogenesin-1|ventroptin	Xq23	X	NC_000023.11	110673856	110795817	minus	13	300350	
9606	Homo sapiens	55342	0	live	STRBP	HEL162, ILF3L, SPNR, p74	spermatid perinuclear RNA binding protein	spermatid perinuclear RNA-binding protein|epididymis luminal protein 162|epididymis secretory sperm binding protein	9q33.3	9	NC_000009.12	123109494	123268586	minus	25	611138	
9606	Homo sapiens	126282	0	live	TNFAIP8L1	TIPE1	TNF alpha induced protein 8 like 1	tumor necrosis factor alpha-induced protein 8-like protein 1|TNF alpha-induced protein 8-like protein 1|TNFAIP8-like protein 1|oxidative stress-regulated gene-beta|oxy-beta|tumor necrosis factor, alpha induced protein 8 like 1|tumor necrosis factor, alpha-induced protein 8-like protein 1	19p13.3	19	NC_000019.10	4639516	4655568	plus	4	615869	
9606	Homo sapiens	51347	0	live	TAOK3	DPK, JIK, MAP3K18, hKFC-A	TAO kinase 3	serine/threonine-protein kinase TAO3|CTCL-associated antigen HD-CL-09|JNK/SAPK-inhibitory kinase|STE20-like kinase|cutaneous T-cell lymphoma-associated antigen HD-CL-09|dendritic cell-derived protein kinase|jun kinase-inhibitory kinase|kinase from chicken homolog A|thousand and one amino acid protein 3	12q24.23	12	NC_000012.12	118149801	118372907	minus	25	616711	
9606	Homo sapiens	10024	0	live	TROAP	TASTIN	trophinin associated protein	tastin|trophinin assisting protein|trophinin-assisting protein (tastin)	12q13.12	12	NC_000012.12	49323255	49331731	plus	16	603872	
9606	Homo sapiens	58190	0	live	CTDSP1	NIF3, NLI-IF, NLIIF, SCP1	CTD small phosphatase 1	carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1|CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1|NLI-interacting factor 3|nuclear LIM interactor-interacting factor 3|small C-terminal domain phosphatase 1	2q35	2	NC_000002.12	218396351	218405941	plus	13	605323	
9606	Homo sapiens	5152	0	live	PDE9A	HSPDE9A2	phosphodiesterase 9A	high affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A|CGMP-specific 3',5'-cyclic phosphodiesterase type 9|phosphodiesterase PDE9A21	21q22.3	21	NC_000021.9	42653621	42775509	plus	23	602973	
9606	Homo sapiens	14	0	live	AAMP		angio associated migratory cell protein	angio-associated migratory cell protein	2q35	2	NC_000002.12	218264129	218270137	minus	11	603488	
9606	Homo sapiens	84848	0	live	MIR503HG	H19X2, MIR503HG	MIR503 host gene	H19 X-linked co-expressed lncRNA|MIR503 host gene (non-protein coding)	Xq26.3	X	NC_000023.11	134543377	134546630	minus	3		
9606	Homo sapiens	100302175	0	live	MIR1207	MIRN1207, hsa-mir-1207	microRNA 1207		8q24.21	8	NC_000008.11	128049152	128049238	plus	1		
9606	Homo sapiens	100130776	0	live	AGAP2-AS1	PUNISHER	AGAP2 antisense RNA 1		12q14.1	12	NC_000012.12	57726240	57728356	plus	2		
9606	Homo sapiens	51491	0	live	NOP16	HSPC111, HSPC185	NOP16 nucleolar protein	nucleolar protein 16|HBV pre-S2 trans-regulated protein 3|NOP16 nucleolar protein homolog|hypothetical protein HSPC111|nucleolar protein 16 homolog	5q35.2	5	NC_000005.10	176383946	176388598	minus	6	612861	
9606	Homo sapiens	94121	0	live	SYTL4	SLP4	synaptotagmin like 4	synaptotagmin-like protein 4|exophilin-2|granuphilin-a	Xq22.1	X	NC_000023.11	100674491	100732121	minus	22	300723	
9606	Homo sapiens	9522	0	live	SCAMP1	SCAMP, SCAMP37	secretory carrier membrane protein 1	secretory carrier-associated membrane protein 1	5q14.1	5	NC_000005.10	78360617	78480739	plus	9	606911	
9606	Homo sapiens	51200	0	live	CPA4	CPA3	carboxypeptidase A4	carboxypeptidase A4|carboxypeptidase A3	7q32.2	7	NC_000007.14	130293161	130324180	plus	12	607635	
9606	Homo sapiens	693129	0	live	MIR548C	MIRN548C	microRNA 548c	hsa-mir-548c	12q14.2	12	NC_000012.12	64622509	64622605	plus	1		
9606	Homo sapiens	10295	0	live	BCKDK	BCKDKD, BDK	branched chain keto acid dehydrogenase kinase	branched-chain alpha-ketoacid dehydrogenase kinase|3-methyl-2-oxobutanoate dehydrogenase [lipoamide] kinase, mitochondrial|BCKD-kinase|BCKDH kinase|BCKDHKIN|[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial|branched chain alpha-ketoacid dehydrogenase kinase|branched chain ketoacid dehydrogenase kinase	16p11.2	16	NC_000016.10	31108386	31117640	plus	13	614901	
9606	Homo sapiens	84282	0	live	RNF135	L13, MMFD, REUL, Riplet	ring finger protein 135	E3 ubiquitin-protein ligase RNF135|RIG-I E3 ubiquitin ligase|RING finger protein leading to RIG-I activation|RING-type E3 ubiquitin transferase RNF135	17q11.2	17	NC_000017.11	30958921	30999911	plus	9	611358	
9606	Homo sapiens	79966	0	live	SCD5	ACOD4, DFNA79, FADS4, HSCD5, SCD2, SCD4	stearoyl-CoA desaturase 5	stearoyl-CoA desaturase 5|acyl-CoA-desaturase 4|stearoyl-CoA 9-desaturase|stearoyl-CoA desaturase 2|stearoyl-CoA desaturase 4	4q21.22	4	NC_000004.12	82629539	82798796	minus	6	608370	
9606	Homo sapiens	9454	0	live	HOMER3	HOMER-3, VESL3	homer scaffold protein 3	homer protein homolog 3|Homer, neuronal immediate early gene, 3|homer homolog 3|homer scaffolding protein 3	19p13.11	19	NC_000019.10	18929201	18941217	minus	12	604800	
9606	Homo sapiens	4501	0	live	MT1X	MT-1l, MT1	metallothionein 1X	metallothionein-1X|MT-1X|MT-IX|metallothionein-IX|testicular tissue protein Li 124	16q13	16	NC_000016.10	56682470	56684196	plus	3	156359	
9606	Homo sapiens	3955	0	live	LFNG	SCDO3	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	beta-1,3-N-acetylglucosaminyltransferase lunatic fringe	7p22.3	7	NC_000007.14	2512529	2529177	plus	13	602576	
9606	Homo sapiens	55038	0	live	CDCA4	HEPP, SEI-3/HEPP	cell division cycle associated 4	cell division cycle-associated protein 4|hematopoietic progenitor protein	14q32.33	14	NC_000014.9	105009573	105021083	minus	3	612270	
9606	Homo sapiens	50802	0	live	IGK	IGK@	immunoglobulin kappa locus		2p11.2	2	NC_000002.12	88857361	90235368	plus	0		
9606	Homo sapiens	11095	0	live	ADAMTS8	ADAM-TS8, METH2	ADAM metallopeptidase with thrombospondin type 1 motif 8	A disintegrin and metalloproteinase with thrombospondin motifs 8|ADAMTS-8|METH-2|METH-8|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 8	11q24.3	11	NC_000011.10	130404923	130428609	minus	9	605175	
9606	Homo sapiens	11063	0	live	SOX30		SRY-box transcription factor 30	transcription factor SOX-30|SRY (sex determining region Y)-box 30|SRY-box 30|Sox30 protein type II	5q33.3	5	NC_000005.10	157625679	157671480	minus	7	606698	
9606	Homo sapiens	9945	0	live	GFPT2	GFAT, GFAT 2, GFAT2	glutamine-fructose-6-phosphate transaminase 2	glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2|D-fructose-6-phosphate amidotransferase 2|glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 2|glutamine: fructose-6-phosphate aminotransferase 2|glutamine:fructose-6-phosphate amidotransferase 2|hexosephosphate aminotransferase 2	5q35.3	5	NC_000005.10	180300698	180353336	minus	19	603865	
9606	Homo sapiens	51517	0	live	NCKIPSD	AF3P21, DIP, DIP1, ORF1, SPIN90, VIP54, WASLBP, WISH	NCK interacting protein with SH3 domain	NCK-interacting protein with SH3 domain|54 kDa VacA-interacting protein|54 kDa vimentin-interacting protein|90 kDa SH3 protein interacting with Nck|SH3 adapter protein SPIN90|SH3 protein interacting with Nck, 90 kDa|WASP-interacting SH3-domain protein|dia interacting protein|dia-interacting protein 1|diaphanous protein interacting protein|wiskott-Aldrich syndrome protein-interacting protein	3p21.31	3	NC_000003.12	48673844	48685915	minus	13	606671	
9606	Homo sapiens	200558	0	live	APLF	APFL, C2orf13, PALF, Xip1, ZCCHH1	aprataxin and PNKP like factor	aprataxin and PNK-like factor|PNK and APTX-like FHA domain-containing protein|PNK and APTX-like FHA protein|XRCC1-interacting protein 1|aprataxin- and PNK-like factor|apurinic-apyrimidinic endonuclease APLF|zinc finger, CX5CX6HX5H motif containing 1	2p13.3	2	NC_000002.12	68467585	68580162	plus	10	611035	
9606	Homo sapiens	5121	0	live	PCP4	PEP-19	Purkinje cell protein 4	calmodulin regulator protein PCP4|brain specific polypeptide PEP19|brain-specific antigen PCP-4|brain-specific polypeptide PEP-19	21q22.2	21	NC_000021.9	39867438	39929392	plus	3	601629	
9606	Homo sapiens	55810	0	live	FOXJ2	FHX	forkhead box J2	forkhead box protein J2|FOXJ2 forkhead factor|fork head homologous X	12p13.31	12	NC_000012.12	8032716	8055517	plus	14	619162	
9606	Homo sapiens	283463	0	live	MUC19	MUC-19	mucin 19, oligomeric	mucin-19	12q12	12	NC_000012.12	40393394	40570757	plus	171	612170	
9606	Homo sapiens	23421	0	live	ITGB3BP	CENP-R, CENPR, HSU37139, NRIF3, TAP20	integrin subunit beta 3 binding protein	centromere protein R|beta 3 endonexin|beta3-endonexin|integrin beta 3 binding protein (beta3-endonexin)|integrin beta-3-binding protein|nuclear receptor-interacting factor 3	1p31.3	1	NC_000001.11	63440770	63529187	minus	14	605494	
9606	Homo sapiens	79811	0	live	SLTM	Met	SAFB like transcription modulator	SAFB-like transcription modulator|modulator of estrogen-induced transcription	15q22.1	15	NC_000015.10	58879050	58933679	minus	23		
9606	Homo sapiens	57678	0	live	GPAM	GPAT, GPAT1	glycerol-3-phosphate acyltransferase, mitochondrial	glycerol-3-phosphate acyltransferase 1, mitochondrial|GPAT-1	10q25.2	10	NC_000010.11	112149865	112227677	minus	26	602395	
9606	Homo sapiens	7484	0	live	WNT9B	WNT14B, WNT15	Wnt family member 9B	protein Wnt-9b|protein Wnt-14b|wingless-type MMTV integration site family member 9B|wingless-type MMTV integration site family, member 15	17q21.32	17	NC_000017.11	46833189	46886738	plus	6	602864	
9606	Homo sapiens	27115	0	live	PDE7B	bA472E5.1	phosphodiesterase 7B	3',5'-cyclic-AMP phosphodiesterase 7B|cAMP-specific 3',5'-cyclic phosphodiesterase 7B|cAMP-specific phosphodiesterase 7B|high-affinity cAMP-specific 3',5'-cyclic phosphodiesterase|rolipram-insensitive phosphodiesterase type 7	6q23.3	6	NC_000006.12	135851701	136195574	plus	13	604645	
9606	Homo sapiens	56832	0	live	IFNK	IFNT1, INFE1	interferon kappa	interferon kappa|IFN-kappa|interferon-like protein	9p21.2	9	NC_000009.12	27524290	27526498	plus	2	615326	
9606	Homo sapiens	56934	0	live	CA10	CA-RPX, CARPX, HUCEP-15	carbonic anhydrase 10	carbonic anhydrase-related protein 10|CA-RP X|CARP X|carbonic anhydrase X|carbonic anhydrase-related protein X|cerebral protein-15|epididymis secretory sperm binding protein	17q21.33-q22	17	NC_000017.11	51630313	52160023	minus	11	604642	
9606	Homo sapiens	60672	0	live	MIIP	IIP45	migration and invasion inhibitory protein	migration and invasion-inhibitory protein|IGFBP2-binding protein|invasion-inhibitory protein 45	1p36.22	1	NC_000001.11	12019498	12032045	plus	10	608772	
9606	Homo sapiens	55243	0	live	KIRREL1	KIRREL, NEPH1, NPHS23	kirre like nephrin family adhesion molecule 1	kin of IRRE-like protein 1|kin of IRRE like|kin of irregular chiasm-like protein 1|nephrin related|nephrin-like protein 1	1q23.1	1	NC_000001.11	157993645	158100262	plus	17	607428	
9606	Homo sapiens	53407	0	live	STX18	Ufe1	syntaxin 18	syntaxin-18|cell growth-inhibiting gene 9 protein	4p16.3-p16.2	4	NC_000004.12	4418968	4542343	minus	14	606046	
9606	Homo sapiens	128439	0	live	SNHG11	C20orf198, LINC00101, NCRNA00101	small nucleolar RNA host gene 11	long intergenic non-protein coding RNA 101|small nucleolar RNA host gene (non-protein coding) 11|small nucleolar RNA host gene 11 (non-protein coding)	20q11.23	20	NC_000020.11	38446654	38450921	plus	5	619494	
9606	Homo sapiens	53373	0	live	TPCN1	TPC1	two pore segment channel 1	two pore channel protein 1|two pore calcium channel protein 1|two-pore channel 1, homolog|voltage-dependent calcium channel protein TPC1	12q24.13	12	NC_000012.12	113221464	113298585	plus	35	609666	
9606	Homo sapiens	388121	0	live	TNFAIP8L3	TIPE3	TNF alpha induced protein 8 like 3	tumor necrosis factor alpha-induced protein 8-like protein 3|TNF alpha-induced protein 8-like protein 3|TNFAIP8-like protein 3|tumor necrosis factor, alpha induced protein 8 like 3	15q21.2	15	NC_000015.10	51056601	51105276	minus	3	616438	
9606	Homo sapiens	693190	0	live	MIR605	MIRN605, hsa-mir-605, mir-605	microRNA 605		10q21.1	10	NC_000010.11	51299573	51299655	plus	1		
9606	Homo sapiens	254122	0	live	SNX32	SNX6B	sorting nexin 32	sorting nexin-32|sorting nexin-6B	11q13.1	11	NC_000011.10	65833963	65853701	plus	13		
9606	Homo sapiens	693177	0	live	MIR592	MIRN592, hsa-mir-592, mir-592	microRNA 592		7q31.33	7	NC_000007.14	127058088	127058184	minus	1		
9606	Homo sapiens	375295	0	live	LINC01116	TALNEC2	long intergenic non-protein coding RNA 1116	Tumor associated lncRNA expressed in chromosome 2	2q31.1	2	NC_000002.12	176611437	176637609	minus	6		
9606	Homo sapiens	84662	0	live	GLIS2	NKL, NPHP7	GLIS family zinc finger 2	zinc finger protein GLIS2|GLI-similar 2|Kruppel-like zinc finger protein GLIS2|nephrocystin-7|neuronal Krueppel-like protein	16p13.3	16	NC_000016.10	4314761	4339595	plus	9	608539	
9606	Homo sapiens	80150	0	live	ASRGL1	ALP, ALP1, CRASH	asparaginase and isoaspartyl peptidase 1	isoaspartyl peptidase/L-asparaginase|L-asparaginase|L-asparagine amidohydrolase|asparaginase like 1|asparaginase-like 1 protein|asparaginase-like protein 1|beta-aspartyl-peptidase|isoaspartyl dipeptidase|testis secretory sperm-binding protein Li 242mP	11q12.3	11	NC_000011.10	62337448	62401431	plus	9	609212	
9606	Homo sapiens	57176	0	live	VARS2	COXPD20, VALRSL, VARSL, VARS2	valyl-tRNA synthetase 2, mitochondrial	valine--tRNA ligase, mitochondrial|valine tRNA ligase 2, mitochondrial (putative)|valyl-tRNA synthetase like	6p21.33	6	NC_000006.12	30914238	30926459	plus	30	612802	
9606	Homo sapiens	56475	0	live	RPRM	REPRIMO	reprimo, TP53 dependent G2 arrest mediator homolog	protein reprimo|candidate mediator of the p53 dependent G2 arrest|reprimo, TP53 dependant G2 arrest mediator candidate|reprimo, TP53 dependent G2 arrest mediator candidate	2q23.3	2	NC_000002.12	153477338	153478762	minus	1	612171	
9606	Homo sapiens	54502	0	live	RBM47	NET18	RNA binding motif protein 47	RNA-binding protein 47	4p14	4	NC_000004.12	40423280	40630852	minus	17	619104	
9606	Homo sapiens	89910	0	live	UBE3B	BPIDS, KOS	ubiquitin protein ligase E3B	ubiquitin-protein ligase E3B|HECT-type ubiquitin transferase E3B	12q24.11	12	NC_000012.12	109477634	109547829	plus	32	608047	
9606	Homo sapiens	103611090	0	live	CDR1-AS	CDR1NAT, CDR1as, CIRS7, ciRS-7	CDR1 antisense RNA	CDR1 natural antisense transcript|circular RNA sponge for miR-7	Xq27.1	X						300898	
9606	Homo sapiens	148327	0	live	CREB3L4	AIBZIP, ATCE1, CREB3, CREB4, JAL, hJAL	cAMP responsive element binding protein 3 like 4	cyclic AMP-responsive element-binding protein 3-like protein 4|Androgen-Induced bZIP|CREB-4|androgen-induced basic leucine zipper protein|attaching to CRE-like 1|cAMP responsive element binding protein 1|cAMP-responsive element-binding protein 3-like protein 4|cAMP-responsive element-binding protein 4|cyclic AMP-responsive element-binding protein 4|tisp40|transcript induced in spermiogenesis protein 40	1q21.3	1	NC_000001.11	153967487	153974359	plus	12	607138	
9606	Homo sapiens	22868	0	live	FASTKD2	COXPD44, KIAA0971	FAST kinase domains 2	FAST kinase domain-containing protein 2, mitochondrial	2q33.3	2	NC_000002.12	206765606	206796189	plus	12	612322	
9606	Homo sapiens	9185	0	live	REPS2	POB1	RALBP1 associated Eps domain containing 2	ralBP1-associated Eps domain-containing protein 2|RALBP1-interacting protein 2|partner of Ral-binding protein 1|partner of RalBP1	Xp22.2	X	NC_000023.11	16946658	17196655	plus	21	300317	
9606	Homo sapiens	5203	0	live	PFDN4	C1, PFD4	prefoldin subunit 4	prefoldin subunit 4|prefoldin 4|protein C-1	20q13.2	20	NC_000020.11	54208087	54219961	plus	5	604898	
9606	Homo sapiens	81606	0	live	LBH		LBH regulator of WNT signaling pathway	protein LBH|hLBH|limb bud and heart development homolog|limb bud and heart development protein homolog	2p23.1	2	NC_000002.12	30231534	30260028	plus	3	611763	
